ID,DOB,SSN,Zip,Age,Workclass,fnlwgt
087218ba,8/30/1972,201-58-0348,4389,54,Private,197189
fbfaaed3,6/15/1966,757-53-7871,36372,36,Private,33001
b5d5eab6,11/27/1996,121-03-1913,20820,44,Private,227399
b83f0d66,2/17/2002,856-26-2385,51231,38,Private,164050
b3bf9ed3,3/6/2006,408-55-6629,59623,49,Private,259087
2b0c14a2,5/4/2009,154-19-3293,2850,18,Private,236262
3569d147,1/27/1987,828-48-5535,60747,26,Private,177929
74719580,1/25/1951,103-20-2980,95469,48,Private,166929
839b5fb1,1/8/2012,185-99-9060,35453,32,Private,199963
2cbcd7ee,11/5/1972,445-32-3437,5024,35,State-gov,98776
fa0a18b2,8/22/1995,490-29-2133,26526,40,Private,135056
6e9ed218,12/23/2009,631-05-4453,18075,40,Self-emp-not-inc,55363
edd78b76,5/15/2008,714-96-5826,38744,42,State-gov,102343
a5a1fa69,7/10/1976,721-75-8089,23240,30,Private,231263
2820b58a,11/22/2006,848-56-3495,48971,19,Private,226913
4d57a488,8/14/2003,167-52-6390,74748,36,Private,129573
b707898c,5/26/1983,667-55-8426,68233,31,Private,191001
c8ac6bff,7/16/1975,172-84-9841,63265,50,Federal-gov,69345
dcbc4c23,9/23/1963,427-55-5944,72477,38,Private,204556
ca5e1e03,2/15/1981,737-22-0456,52068,35,Private,192626
a51f4c6b,5/3/1963,716-60-7362,71995,45,Private,202812
861794d1,4/5/2001,576-70-5890,21680,29,Private,405177
4d6b3530,9/28/1978,739-16-1719,34,41,Private,227890
6c2d0e8e,2/6/2003,520-91-8769,71303,33,Private,101352
56d711ae,12/18/2000,816-97-3822,96893,49,Private,82572
7876ca00,12/12/2005,320-13-0184,74096,28,Private,132686
91c12ae2,6/7/1997,385-47-8368,18901,49,Local-gov,149210
a4b3a151,12/9/1985,491-31-3262,64648,27,Private,245661
7a0b8fd3,1/10/2001,233-83-2951,88110,47,Self-emp-inc,483596
03597ca7,1/19/1996,595-34-4516,83380,42,State-gov,104663
a62fd215,8/5/1987,643-30-0428,80358,30,Private,347166
5fb92ad4,8/23/2006,579-30-5935,52152,37,Local-gov,108540
4482041d,2/16/1981,207-75-9691,12173,37,Private,333305
f4275215,9/29/1962,504-26-1803,49557,51,Private,155408
97e00539,9/16/1983,549-94-8793,3538,27,Federal-gov,246372
beaeea16,11/3/1957,186-04-7541,59379,53,Private,30290
f5e8b508,11/2/1977,459-11-5027,34391,45,Private,347321
6e34e0e8,10/25/1969,533-37-9093,58574,37,Self-emp-inc,205852
0496946e,1/16/1981,384-04-2927,81776,40,Federal-gov,163215
6665b6bd,10/5/1985,527-58-7158,18607,54,State-gov,93449
b6c13324,1/28/1963,826-40-0889,5539,47,Self-emp-inc,116927
52f29e52,6/18/1967,692-45-7165,90470,35,Private,164526
531fc38e,6/20/2012,169-04-7838,70621,33,Private,31573
1c0d6149,1/8/1965,255-38-9134,25800,28,Local-gov,125159
3a72c3fa,12/18/1969,855-92-3453,41306,39,State-gov,201105
526d4298,2/16/1981,883-54-5608,6154,25,,122745
c053181d,7/22/1987,297-58-6539,3034,33,Private,150570
8ec8f23f,4/20/1979,203-33-4720,13295,34,Private,118941
2a9a1fb0,4/1/1987,503-59-4777,32527,53,Private,141388
3faf0c6a,3/8/1984,815-11-5902,58698,21,Private,174714
3b8f23c2,3/11/1979,119-61-1056,63096,31,State-gov,75755
ee377ac8,5/22/1975,481-13-6510,55500,63,Private,133144
b3f48b2a,9/8/1974,739-57-1764,51996,21,Self-emp-not-inc,318865
db5cc5b9,12/14/1952,520-29-8158,69320,59,Private,109638
fd949079,9/18/1967,224-15-6851,89584,50,Private,92969
d4326255,1/23/1952,291-31-0450,29454,66,,376028
265c94a1,8/5/1971,683-09-9113,61750,19,Private,144161
8fc5e807,8/31/1978,821-56-0123,31624,31,Private,183778
a66815e7,1/25/1953,742-28-4687,89712,23,Private,398904
abb11d98,10/23/1992,359-74-8607,82779,45,Private,170846
98a53f86,8/20/2005,494-88-0673,48006,35,Local-gov,204277
dc726555,7/3/2007,707-06-5800,46896,32,Private,205152
cd79e092,2/7/2005,579-98-9284,48630,20,Private,225395
65239f2b,2/13/1953,898-70-5943,22215,38,Private,33975
ffee2bc7,12/21/1995,544-19-4130,31783,49,Private,147032
1a8fe472,1/6/1958,737-44-7162,12904,64,Private,174826
933d6af1,5/31/2003,657-11-0292,98797,60,Local-gov,232769
c8116e5e,4/24/1964,353-02-0444,46914,25,Private,36984
6817f05d,9/27/1959,144-20-0192,99054,21,Private,292264
5f8d63e3,9/2/1955,586-13-6550,40638,26,Private,303973
e9b2ce0a,12/18/2004,590-25-3595,4256,23,Private,287988
e6ed1b7c,9/1/1957,272-99-9591,81219,67,Self-emp-inc,330144
8d993607,7/19/1981,458-52-5751,68386,24,Private,191948
813c922c,5/16/1984,635-58-5047,17977,46,Private,324601
9de3ce5b,10/29/1997,428-01-1235,35776,38,State-gov,200289
610469d2,1/6/1981,604-41-0188,91876,20,Private,113307
ff0ed9e1,10/9/2005,675-94-4281,87553,28,,194087
9f1f03cb,7/11/1995,826-65-3717,72016,26,Private,155213
043fdc78,6/9/1996,101-23-4305,43128,58,Private,175127
2e645d57,2/7/1971,710-69-4321,90106,31,State-gov,358461
3a564cd8,12/2/1988,497-02-9779,26569,37,State-gov,354929
9b4e024e,11/28/1957,497-97-0804,95324,53,State-gov,104501
250d5761,11/9/1969,276-02-4920,83214,45,Private,112929
cc38f30a,6/13/1987,406-83-0135,55020,33,Private,132832
080dd3ab,2/27/1960,487-31-6731,95633,33,State-gov,357691
2975722e,10/18/1979,435-28-9813,36743,35,Private,114605
1ff6345e,3/4/1965,707-61-0345,72525,60,Self-emp-not-inc,525878
d82d1610,10/25/1960,451-07-3094,59078,21,Private,68358
0bf63a2e,4/23/1980,195-08-1072,21715,38,Private,174571
1ae85e4a,3/17/1984,143-31-5287,93881,40,Private,42703
a6f514d7,8/7/1995,827-14-4646,89064,40,Private,220589
87a25b4e,12/4/1993,564-41-5422,36128,44,Self-emp-not-inc,197558
5d545aef,9/19/1968,484-55-3658,38721,27,Private,423250
b311a79e,4/26/1980,125-30-8724,6473,34,Self-emp-not-inc,29254
f84f9980,12/12/1959,160-20-0686,5960,20,,308924
4f9b0690,11/22/1998,394-71-2875,92961,49,Local-gov,276247
e713bc80,10/18/1981,632-14-1057,37801,37,Private,213841
d7de8a0d,1/25/2002,565-14-1920,61033,52,Private,181677
1caf0ed3,6/9/1975,669-74-5676,20635,46,Private,160061
c007afff,3/3/2008,730-66-4822,31935,20,Private,285295
309db438,1/9/1963,120-44-1428,16324,43,Private,265266
75c3e4bb,3/19/1961,643-76-1820,44276,46,Local-gov,222115
0a3f9101,2/9/2002,113-55-7812,6402,25,State-gov,194954
23b9bd8e,1/1/1962,679-02-0802,38104,48,Private,156926
f90e1107,12/14/1951,642-08-5994,76855,36,Local-gov,217414
bbd529b7,11/29/1975,500-49-9102,2172,37,Private,538443
467adb6d,5/10/1986,878-10-1644,30277,18,,192399
53b6947c,2/17/1970,848-86-3327,64854,42,Private,383493
dca9a885,11/3/1951,324-55-6666,71871,60,Private,193235
91a4569f,5/28/2008,449-91-9816,20241,37,Self-emp-inc,99452
b6176b60,10/5/1973,759-56-2282,71069,44,Local-gov,254134
60114c07,4/1/1998,293-16-7802,17058,32,Private,90446
2c6847c9,5/29/1999,446-07-1315,94977,29,Private,116613
b4dfe213,7/12/1978,237-73-5958,37847,42,Local-gov,238188
00324a92,1/13/2003,121-92-8665,21627,17,Private,95909
4d676333,12/12/1965,581-77-2720,47896,41,Private,82319
27ece180,6/20/1976,618-26-9568,35373,34,Private,182274
7de38745,1/11/1954,163-58-8061,82478,56,Private,179625
79e52147,2/18/1967,810-24-3822,14613,28,Private,119793
d03977a4,3/18/2011,145-56-3186,60593,28,Self-emp-not-inc,254989
54bd3781,3/11/1988,146-96-2922,727,19,Private,104830
79f7aff8,10/4/2009,860-36-1992,23631,49,Federal-gov,110373
0c79d7a1,4/12/1973,268-49-2916,71177,36,Self-emp-not-inc,135416
b8fc376a,10/19/2001,816-54-0598,53374,25,Private,298225
1ea59b3a,8/17/1959,289-69-4600,8990,42,Private,166740
34e404ee,4/24/1992,805-82-7844,2985,47,Self-emp-not-inc,213668
8d052285,4/21/1953,409-34-4600,46564,26,Private,276624
22b6f963,8/19/1987,744-68-1861,58121,35,Private,226789
d6be4b60,2/13/1955,498-20-2022,38884,37,Private,31023
0d875bcb,9/21/1975,843-18-8953,35283,39,Local-gov,116666
7352ca21,8/14/1984,247-79-0922,99189,42,Private,136986
af0bc119,5/14/1966,580-89-5760,20417,41,Private,179580
125f6c2d,2/2/2009,117-41-4526,19997,23,Private,103277
5a811cf2,11/4/1993,661-17-0795,42623,31,Federal-gov,351141
5a68284c,8/5/1958,504-27-8075,85048,36,Local-gov,191161
c9d9f3d9,2/9/1989,311-70-4857,22518,20,Private,148709
8c28efb1,4/9/1975,489-67-7977,53128,36,Private,128382
8f3223f4,1/1/2007,343-86-1636,15769,50,Private,144361
af62e647,10/23/1978,770-56-0087,78826,37,Private,172538
ed041d8c,1/4/2008,523-59-8860,72893,25,Private,102476
ca6ca928,10/7/1968,514-64-2588,5925,39,Private,46028
a1f8784d,10/4/1996,278-41-7315,7582,32,Private,198452
f9bd3427,4/16/1965,425-62-5650,89747,59,Private,193895
ff121ddc,8/13/2012,675-05-6334,32566,29,Private,233421
bd2c5bc7,3/3/1955,793-07-9513,48937,50,Private,378747
32249df0,8/25/1980,213-30-7138,87248,42,Private,31251
2b626c5b,6/30/1965,309-41-1061,30871,32,Private,71540
bd28c3c0,4/5/1991,383-30-4210,76180,48,Private,194772
0de754ab,4/16/1986,314-92-2207,53522,20,Private,34568
3fae98a4,10/23/1975,315-69-8772,48591,50,Self-emp-not-inc,36480
ddf33cb0,6/30/1962,598-97-2498,10966,18,Private,116528
56b0da9c,4/9/1989,670-54-6303,86128,60,Private,52152
518669c4,10/26/1995,451-45-2963,61290,60,Private,216690
7a36ffea,5/20/1985,288-95-9999,3116,42,Local-gov,227065
e7f2f5a3,3/15/1981,317-40-7518,82856,49,Private,84013
1f5993fd,3/13/1989,874-22-8369,65576,35,Self-emp-inc,82051
b77df3ec,4/7/1997,584-53-9013,40657,30,Self-emp-not-inc,176185
154f3028,11/22/2005,142-14-5943,62304,59,Private,115414
bc0a26b6,4/11/1997,747-20-4610,18355,24,Self-emp-inc,493034
af0b718f,12/22/1961,753-19-7805,83390,55,Private,354923
cccdf669,4/30/1973,881-52-7494,1451,19,Private,393712
5856fc5c,7/19/2012,564-10-0073,66009,39,Private,98941
c2de1204,8/28/1980,702-83-6326,15287,48,Private,141483
f2037975,3/26/1973,125-49-1381,27618,44,Private,172479
95d57e65,3/17/1959,856-76-1615,24818,21,Private,226145
b0ed58f7,9/11/2005,587-43-7247,89866,23,Private,394612
082bf2cb,3/16/1994,419-19-1181,38869,22,Private,231085
dcc56eca,3/17/1994,213-01-2712,63414,55,Self-emp-not-inc,183810
6903f356,9/14/2001,819-14-9260,36477,19,Private,186159
ca6fe992,12/7/1981,473-51-0157,15682,23,Private,162282
4392c474,7/18/1988,601-17-3229,92737,46,Private,219021
ca7791a2,12/1/1962,722-07-1617,82039,23,Private,273206
437b87de,10/15/1978,379-68-8497,60171,47,Self-emp-inc,332355
e9c9429b,2/18/1994,527-03-7417,81968,23,Private,102729
7e24d510,3/18/1960,541-74-2980,34263,42,Private,198096
45ae2efb,11/22/1983,319-03-4911,93701,22,State-gov,292933
10e0958e,8/27/1962,886-63-1524,12674,18,Private,135924
34918062,6/9/2006,747-43-0462,98193,37,Private,99146
7914df9b,7/18/1999,856-84-4958,20431,34,Private,27409
5e2bd0a8,8/29/2008,714-51-4796,49613,30,Private,299507
3dbff908,8/7/1993,323-84-3192,64714,62,Self-emp-not-inc,102631
6a454400,3/6/1979,358-99-9768,79971,51,Private,153486
ed34de91,2/25/1980,214-34-5978,32427,34,Private,434292
3c1083d0,7/16/2009,140-31-7821,34970,28,Self-emp-not-inc,240172
a0548fd3,4/29/1985,511-93-5297,47940,56,Private,219426
2ad17a7e,11/23/1970,798-69-9943,86504,46,Private,295791
e77824eb,3/15/2011,710-88-5468,93674,46,Private,114032
e6ca7b36,6/13/1961,269-56-7125,76777,23,Local-gov,496382
27516f2b,6/20/1959,511-54-2667,96311,33,Private,376483
024e5cdf,6/8/1965,653-12-4626,57911,27,Private,107218
e186def5,1/2/1985,193-42-2711,31607,21,Private,246207
af5d8e73,10/1/1963,886-99-0369,15043,18,,80564
fd6dd211,3/10/1964,201-02-2405,60771,36,Private,83089
79a65c2b,3/5/1987,306-30-6081,33237,37,Local-gov,328301
00cf44ea,5/4/1973,386-63-1712,15195,39,Local-gov,301614
a3610457,10/11/1960,135-23-1992,3044,36,Private,199739
36bdec6d,10/16/1999,119-20-2341,2050,24,Private,180060
6f8416bd,12/26/1972,342-83-3298,9416,26,Private,121040
672c1525,8/17/1960,751-15-8486,85971,37,Private,125550
7180a1e1,9/15/1951,655-80-7942,68752,34,Private,170772
305962d1,8/31/1976,545-25-5234,90604,33,Private,180551
bc73fc28,12/22/1985,649-61-1865,49731,33,Self-emp-not-inc,48189
0cb246dd,4/19/1955,662-03-7440,80326,20,Private,432154
216b1bf7,8/14/2009,737-82-3617,15777,26,Private,263200
9e9b3733,2/23/1974,413-54-7148,63589,47,Private,123207
5707b203,3/10/1995,855-74-1801,97157,17,Private,110798
a8d77b00,8/17/1985,192-41-4020,90636,53,Private,238481
e38432e5,7/29/1953,828-68-7536,67186,31,Private,185528
91c7c059,4/10/1994,214-28-3520,48906,34,Private,181311
4cd1bea6,2/17/1951,494-56-2525,60718,23,Private,528616
e53c849e,11/30/1989,725-20-2938,84946,39,Private,272950
fe644d70,9/27/1981,227-03-6607,11493,22,,195532
19b284c2,1/15/1976,768-15-8779,97997,21,Private,197583
888ef85f,3/23/2001,591-25-6936,51176,40,Private,48612
4ade7ccb,1/23/1953,512-81-5489,42121,54,Local-gov,31533
067ebc87,5/26/2002,797-59-9504,70490,32,Federal-gov,148138
b5ae1cdc,12/24/1954,390-36-8324,57018,29,Local-gov,30069
638f0697,8/10/2001,207-43-5154,33020,68,,170182
0d8b76e9,6/8/2003,342-55-0794,30628,27,Local-gov,230885
85522aab,6/28/1968,634-55-7740,87056,54,Private,174102
9ec752e2,12/15/2004,285-81-4472,15628,23,Private,352606
013f06b1,7/11/2005,892-46-6732,15806,38,Private,241153
79e0236c,4/18/1967,631-67-3485,70705,54,Private,155433
60f75870,12/7/1956,438-59-5015,21790,21,Private,109414
96917e05,11/5/1977,152-31-9596,773,40,Private,125461
2345dc8f,1/24/1987,330-12-9521,81221,19,Private,331556
680f12a3,10/5/1996,177-56-0869,73781,21,,138575
1ed45d5b,12/14/1971,435-72-3743,3194,35,Private,223514
ccc06e92,9/10/1980,110-23-5669,65591,39,Private,115418
a0c617de,3/13/1978,835-55-9364,98951,38,Private,193026
49178097,6/21/1955,220-77-3396,96304,41,Private,147206
0e7f7aa6,6/14/1973,681-16-9415,45073,26,Private,174592
01f6ec39,3/11/1959,715-31-3982,84700,35,Private,268620
99feb727,5/17/1958,633-31-5279,77486,70,Self-emp-not-inc,150886
77346e71,12/8/1978,719-88-6835,3810,45,Private,112362
faf74868,3/24/1978,281-52-9104,31327,83,Private,195507
6e8b56ac,10/17/1965,477-91-4709,68083,59,Private,192983
4b3f67b1,10/27/1961,647-42-5861,57428,18,Private,120544
20780b0a,5/20/1979,667-63-8500,53625,31,Private,59083
6a0f39a3,9/1/1971,699-80-4338,32695,43,Private,208277
2286d945,8/18/1979,861-38-4206,64064,24,Local-gov,184678
fc42dfda,8/13/1969,894-83-4175,3136,33,Private,278736
8467fecf,12/3/1996,703-96-6407,24126,48,Local-gov,39464
44e869d5,3/17/1975,838-18-2688,27793,27,Private,162343
f7ddee0f,12/30/1968,537-43-6038,81347,41,Private,204046
aa326fb6,5/20/1960,235-03-1061,48505,25,Private,255647
02ea2d8c,9/3/1976,250-31-5159,82953,53,Private,123011
ad270a00,3/3/1959,639-59-0460,72224,66,Self-emp-not-inc,291362
cb9b4e74,3/4/1971,120-52-6209,99995,31,Private,159187
402c3651,11/13/1998,145-17-2436,69971,30,State-gov,126414
d4412d56,1/24/2006,495-98-9991,16102,22,Private,227626
5cb73011,12/4/1973,390-65-8192,91458,47,Self-emp-inc,173783
b71aeae0,8/19/1974,316-40-2002,8733,74,Private,211075
95f8fa7d,6/8/1993,391-35-0917,72914,37,Private,176756
70e4bc14,1/21/1991,796-89-3573,58687,35,Self-emp-not-inc,31095
46fba7b0,1/25/2002,177-87-8554,1680,51,Self-emp-not-inc,32372
4f79e60e,7/10/1978,264-23-0497,95171,40,Private,331651
e085fd4d,12/12/1983,690-62-0561,12935,51,Local-gov,146325
8469fdc0,6/9/1970,325-24-3580,26568,26,Private,515025
13a0f636,8/10/2012,150-42-6792,60691,53,Private,394474
1fcc0519,1/1/2006,862-92-9837,25455,32,Private,400535
56b13369,1/9/1967,605-50-7993,98559,29,Self-emp-not-inc,337505
2513000d,5/5/1969,300-29-9195,86510,42,Private,211860
da782299,2/8/1952,772-57-1776,7642,22,Private,102684
82daabc6,2/6/2010,624-46-6516,28073,62,,225657
e2f7632a,11/16/1984,583-69-8309,22557,33,Private,121966
09a986f0,2/20/2007,802-45-2491,26635,21,Private,396790
495e559e,8/6/1954,378-42-9388,97375,46,Local-gov,149949
b4eb3cf3,10/9/1993,230-84-4614,38502,25,Private,252187
f5deeb5b,7/6/2006,409-22-0387,90463,29,Private,209934
a6e361dd,2/3/1996,836-26-0473,91481,29,Federal-gov,229300
7ecee317,12/8/1993,876-51-7875,18223,33,Private,170769
3d7c88b7,7/30/1956,195-71-3590,54177,50,Private,200618
b25374f8,10/8/1955,576-89-0381,20086,22,Private,216984
0c5f5c4d,12/27/1950,389-80-7327,96174,40,Private,212760
83a38780,12/10/1970,126-22-1636,46405,28,Private,150309
63cb84af,10/17/2006,885-07-7231,30573,54,Private,174655
344926eb,3/17/1982,274-59-9739,96426,29,Private,109621
06c4a95f,1/23/2003,805-15-2413,96669,49,Private,225124
f36b3813,3/15/1969,701-61-2198,67695,46,Private,172695
44f7099c,7/20/2011,161-88-8528,31975,71,Self-emp-not-inc,238479
e0015119,8/29/1998,783-59-7768,83686,27,Private,37754
5e8b65d1,6/23/1970,228-84-4281,5167,56,Private,85018
537e3a77,5/29/1982,469-95-3927,39874,64,Private,256466
12fa7ebd,1/4/1986,573-10-7578,54062,23,Private,169188
38492d3b,9/17/1970,898-08-8049,54655,36,Private,210945
3236a85c,12/10/1989,490-99-7476,63993,39,Local-gov,287031
e5a33885,8/26/1953,355-41-7216,87191,26,Private,224361
5e8ba50d,4/16/1985,419-38-9278,83958,31,Federal-gov,108464
1c2df036,9/28/1963,293-15-6201,57193,36,Private,75826
b1c08385,1/19/1965,446-15-9312,1432,43,Private,120277
56766c9e,9/21/1991,870-46-0782,4744,25,Private,104439
df29c613,2/13/1982,670-63-4896,82254,27,Private,56870
032922b6,10/17/1958,751-05-7450,57216,24,Private,200819
869dca0e,3/14/1994,639-42-0134,94850,50,Self-emp-not-inc,170562
e781d8a5,1/18/1985,137-14-8723,39176,30,Private,80933
05f3f7dc,7/23/1973,662-37-4280,63932,24,Private,33088
675b48b7,2/7/1981,147-67-5619,44353,41,Local-gov,112763
36cbc47c,8/8/2011,200-78-1812,95632,29,Private,177651
250e48b7,6/22/1972,324-25-2030,89820,31,Private,261943
a2f31866,3/24/1960,208-07-3067,44274,54,Private,169785
d15c2aed,5/27/1977,214-30-9560,99544,20,Private,141481
cea46163,12/25/2006,189-57-6121,37368,37,Private,433491
30d11046,9/4/1958,244-32-3286,17075,28,Local-gov,86615
4f7bdaf3,7/9/1954,839-44-6586,79163,39,Private,125550
603aba64,6/7/1951,317-68-3780,72412,46,State-gov,421223
e8f70363,6/26/1982,110-16-8579,13341,35,Private,26999
729f9d98,8/7/1995,672-59-3558,4471,36,Self-emp-not-inc,241998
9a75a4cf,5/30/1959,254-15-5572,60409,34,,133861
9bca6728,4/8/1966,324-89-1545,89802,44,Private,115323
0405634b,8/16/1986,537-50-6157,24072,34,Self-emp-inc,23778
2ab818c6,5/17/1998,491-15-7342,36376,28,Self-emp-not-inc,190836
4b2d690b,5/12/1968,399-83-5925,66115,38,Self-emp-inc,159179
2e409f79,11/10/1995,427-87-7289,61733,64,,205479
327ba8ee,6/28/1961,834-80-5919,89126,19,,47713
d7d0cac2,12/30/1950,289-76-7272,75874,35,Private,163237
cfbcf026,10/26/1996,417-14-6494,32191,61,Private,202202
f1ff6028,6/11/1997,613-27-3563,21942,45,Private,168837
15554284,9/17/1977,301-63-9071,91851,36,Private,112271
5df38bd1,5/28/1972,686-01-9632,74579,34,Private,52537
748a32d3,6/3/1990,569-27-0100,7281,27,Private,38353
b76be893,1/7/1992,607-05-2611,35631,22,Private,141698
bcb5222c,3/13/2001,186-18-3792,45793,26,Private,28856
777674d2,9/19/1961,104-72-8542,63753,19,Private,175652
8c880d5f,10/6/2006,702-85-5294,97835,36,Private,213008
eeac6ec4,5/12/1963,670-83-8822,98425,51,Private,196501
972abb16,6/12/2007,433-08-8377,69967,63,Private,118798
c304975d,7/24/2001,122-78-1135,51299,51,Private,92463
d99647cf,6/14/1986,864-31-2722,37427,20,State-gov,125165
3f16f7e8,1/22/1999,769-15-9827,71788,42,Self-emp-not-inc,103980
ee690856,2/22/1981,744-29-6852,69898,40,,180362
0e8124e8,9/23/1985,333-20-6072,96641,25,Private,53903
9e71eaa8,8/2/1978,328-53-3307,69570,40,Private,179735
1128b896,8/31/1977,709-95-7281,13530,41,,277390
a2245095,8/29/1960,524-74-0067,8355,49,Private,122177
54a6cfca,8/8/1973,519-12-5985,17990,46,Private,188161
93ba5726,4/2/1962,704-84-0086,43046,32,Self-emp-not-inc,170108
ad0ca772,8/29/1975,119-59-2334,7070,28,Private,175262
49222aae,9/17/1972,807-87-4030,94579,19,,204441
1440c7fe,9/26/1973,623-77-4416,66176,19,Private,164395
99bb8f6d,12/3/1985,897-80-3657,94514,18,Private,115630
e80bf0d1,9/6/1985,544-62-2960,58131,39,Private,178815
c2535a9b,3/1/1960,773-68-3086,21755,60,Self-emp-not-inc,168223
d4219d53,2/26/1970,216-07-2483,41195,46,Local-gov,202560
4d6fc031,3/10/2007,356-90-0486,82349,38,Private,100295
b2080166,6/14/1979,820-80-6088,54186,36,Private,172256
0f0f45c6,3/7/1983,887-09-4911,64746,45,Private,51664
0017c742,1/31/1980,730-85-3033,74706,60,State-gov,358893
e030b069,11/6/2007,879-51-2276,63423,30,Private,115963
83c43729,9/17/1961,466-47-0431,14796,22,Private,333910
9c71082c,3/11/1971,608-98-9377,15469,23,Private,148948
55570ec6,8/13/1975,560-89-4278,12658,48,State-gov,130561
e5ac7d94,4/23/2008,529-77-5382,39435,46,Private,428350
583cb5b9,5/25/2005,429-64-3572,80841,43,Private,188808
8a075758,11/3/1964,715-72-7645,94726,25,Private,112847
f07f0bcc,3/26/1985,849-69-3496,10075,50,Private,110748
88c104ab,5/11/2004,278-03-6430,20260,61,Self-emp-inc,156653
0982d0bf,7/6/1974,722-70-0033,92037,35,Private,196491
c940e546,8/16/1966,276-83-6325,77169,65,Local-gov,254413
89f0b3a1,6/20/1962,546-11-4622,90855,56,Private,91262
3aac50eb,4/1/1965,714-08-4978,37919,43,Self-emp-not-inc,154785
ea6f1883,5/29/2009,290-45-8226,19084,55,Private,84231
ba9ec87d,4/9/1965,742-87-7469,34930,22,Private,226327
803d75c0,12/20/1996,899-67-5290,14056,40,Private,248406
09e4a992,8/7/1976,727-78-7004,29475,35,Private,54317
a7c814c0,2/18/2010,172-87-9732,10353,22,,32732
a16e9ccb,6/1/1982,389-85-4435,39962,20,Private,95918
f397b514,2/9/1997,569-18-9617,8555,46,Local-gov,375675
b42db739,1/22/1969,210-69-1485,35179,43,Private,244172
944de154,9/13/1974,495-54-8089,40363,46,Federal-gov,233555
ac3d7d38,10/16/1973,705-13-7631,19864,39,Private,326342
c8c789a0,8/27/1953,640-65-2764,53074,34,Private,77271
fd605389,7/29/1991,663-94-9644,44403,35,Private,33397
7ad80a35,1/27/1999,479-34-2316,75100,30,Private,446358
47929b8e,2/1/1965,631-85-8308,9971,25,Private,151810
530c3841,6/9/1979,247-43-3786,82100,44,Private,125461
d96d122f,7/17/1985,409-64-2855,96906,35,Private,133906
0d6df979,12/30/1977,142-41-8929,36691,41,Private,155106
055bda0e,5/4/1953,565-20-4325,76798,43,Federal-gov,203637
dc82fb5a,11/20/2000,647-08-0857,89505,32,Private,232766
92ee8dcf,1/16/1953,477-61-0219,79659,50,Private,305319
31200ae9,9/4/1981,117-66-4543,67886,20,Private,121023
