ID,DOB,SSN,Zip,Age,Workclass,fnlwgt,Education,Education-Num,Marital Status,Occupation,Relationship,Race
6d5e1629,12/8/1966,391-09-8811,53214,66,Private,216856,Masters,14,Married-civ-spouse,Sales,Husband,White
f10a3e13,3/22/1979,398-63-7612,67070,64,Private,256019,Masters,14,Never-married,Prof-specialty,Not-in-family,White
83c36f4d,5/2/2004,738-99-7974,88189,48,Private,348144,Some-college,10,Divorced,Transport-moving,Not-in-family,White
6babd9b5,4/7/1980,664-81-5843,45834,24,Private,190293,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
2d11906d,3/3/1977,376-56-3666,9597,51,Self-emp-not-inc,25932,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White
c699c1f4,5/22/1990,799-60-0680,82756,25,Private,176729,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White
4d097daa,2/16/1981,645-95-2462,59914,33,Private,166961,11th,7,Separated,Sales,Own-child,White
63b018cd,4/7/1980,672-29-5508,5155,50,Private,86373,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White
0461cbf0,4/9/1956,320-04-1970,74201,51,Private,320513,7th-8th,4,Married-spouse-absent,Craft-repair,Not-in-family,Black
7e3f4c74,3/19/2007,443-75-7653,43616,34,State-gov,190290,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
e620fd6e,9/26/1981,652-65-8759,1230,41,Local-gov,111891,7th-8th,4,Never-married,Other-service,Unmarried,Black
0023c199,5/7/2008,509-88-3568,65994,30,Self-emp-not-inc,45796,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White
7fb077f7,12/9/1996,795-36-8859,71927,59,Private,108496,Some-college,10,Divorced,Craft-repair,Not-in-family,White
86d719ff,2/8/1969,766-60-5663,37741,41,Self-emp-not-inc,120539,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White
1a71c649,12/12/1988,292-09-9652,62535,36,Self-emp-not-inc,164526,Masters,14,Never-married,Sales,Not-in-family,White
36a70d38,4/15/1997,813-12-7179,5874,37,Private,323155,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White
1ed981fe,7/16/1991,840-12-7009,5324,28,Private,65389,HS-grad,9,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo
520a8e36,1/21/1952,182-77-6635,38097,19,Private,414871,HS-grad,9,Never-married,Craft-repair,Own-child,White
ddc71cd9,9/17/1957,165-34-4786,36391,28,Private,161607,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White
94bf923d,4/3/2007,507-33-7199,7466,62,Private,224953,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black
1ac4b16f,9/22/1991,162-85-6578,34200,36,Private,261382,Masters,14,Married-civ-spouse,Sales,Husband,White
518dc157,5/18/1990,285-65-7711,94778,58,Self-emp-not-inc,231818,10th,6,Never-married,Craft-repair,Not-in-family,White
7fed3968,5/19/1965,782-88-5260,32305,42,Self-emp-inc,184018,HS-grad,9,Divorced,Sales,Unmarried,White
043207a2,2/13/2000,273-14-7191,29833,43,Self-emp-inc,133060,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
5f11196a,9/21/1958,768-66-0685,1256,29,Private,35032,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
5caba04f,5/10/1999,180-82-0075,19950,32,State-gov,304212,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White
5a1edca7,11/7/1976,755-44-0440,19302,64,Local-gov,50442,9th,5,Never-married,Adm-clerical,Other-relative,White
146046aa,12/26/1958,451-43-6476,30404,39,Private,146091,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White
b65c407f,1/26/1979,742-95-3068,94411,26,Private,267431,Bachelors,13,Never-married,Sales,Own-child,Black
68081437,3/13/1989,614-58-1438,86366,19,Private,121240,HS-grad,9,Never-married,Other-service,Not-in-family,White
eeea945d,5/25/2010,699-18-8071,79818,21,Private,192572,HS-grad,9,Never-married,Adm-clerical,Own-child,White
e10dc440,6/8/1955,225-36-8272,78666,32,Private,211028,Some-college,10,Never-married,Adm-clerical,Not-in-family,White
707ac7c9,5/13/1976,722-22-8036,36628,30,Local-gov,346122,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White
caab244c,6/10/2004,130-47-3359,10360,26,Private,202203,Bachelors,13,Never-married,Adm-clerical,Other-relative,White
18b062a3,9/20/1951,218-84-8958,13694,20,Private,159297,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander
d96e410d,11/27/1991,888-10-4008,93909,19,Private,310158,Some-college,10,Never-married,Transport-moving,Own-child,White
12acd465,8/23/1997,424-45-7751,44665,33,Federal-gov,193246,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White
923ac589,9/14/1950,149-16-5201,87831,23,Private,200089,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,White
664e283b,4/18/2001,324-95-7930,57100,29,Private,38353,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
3fd58480,11/19/1957,350-73-0467,19144,42,Private,76280,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White
5226bd1d,2/9/1968,279-28-9330,53680,30,Self-emp-not-inc,243665,HS-grad,9,Married-civ-spouse,Sales,Husband,White
b5d29824,7/3/2007,153-62-6360,68791,63,Private,68872,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander
b5467935,10/6/1990,318-58-7935,73146,34,Private,103596,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White
5f51df58,10/26/2011,660-98-3249,47013,60,Self-emp-not-inc,88055,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
dc25b713,5/11/1972,171-19-9967,91506,48,Private,186203,HS-grad,9,Married-civ-spouse,Other-service,Husband,White
52d6b91e,3/28/1967,282-11-1248,80381,25,Private,257910,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White
ba965d39,11/21/1990,165-41-8623,258,27,Private,200227,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Black
c57ec5ff,5/25/1982,473-61-1328,95326,55,Self-emp-not-inc,124975,HS-grad,9,Divorced,Craft-repair,Unmarried,White
7a54507f,6/24/1964,222-57-7087,61989,32,Private,227669,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black
453de2f4,4/25/1973,575-10-7122,97430,22,Private,117210,Some-college,10,Never-married,Adm-clerical,Own-child,White
075da2ac,2/14/2001,765-72-2903,8406,25,Private,76144,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White
22ea61c0,8/9/1979,631-33-6332,65991,18,Private,98667,11th,7,Never-married,Other-service,Own-child,White
cc3f498b,11/11/1965,109-48-1319,72215,24,Local-gov,155818,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White
4a1a7ce8,1/5/1988,767-75-9387,74144,29,Private,283760,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White
4b788275,10/25/2000,513-54-9057,18552,73,,281907,11th,7,Married-civ-spouse,,Husband,White
302fb804,7/23/1982,584-52-8268,88666,39,Private,186183,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
5dfb7a9f,9/9/1967,899-72-3401,75410,33,Self-emp-inc,202153,Masters,14,Married-civ-spouse,Craft-repair,Husband,White
f3c10dc7,10/17/1997,806-20-2888,59251,57,Private,365683,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White
cf54a428,10/3/1981,839-31-5185,47736,22,Private,187538,10th,6,Separated,Other-service,Unmarried,White
029233f0,1/11/1980,118-82-5271,7905,33,,209432,HS-grad,9,Separated,,Unmarried,White
d0b10f7d,9/30/1982,362-11-5842,37697,33,Private,126950,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
14265851,6/4/2003,733-35-6862,26471,42,Private,110028,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
5fe6c815,12/20/1989,479-18-9900,69611,43,Private,104660,Bachelors,13,Separated,Prof-specialty,Unmarried,White
7c02cc73,3/15/2009,822-94-8365,10695,57,Self-emp-not-inc,437281,Some-college,10,Married-civ-spouse,Tech-support,Husband,White
acac7927,8/13/2005,407-41-6506,47929,42,Private,259643,Masters,14,Divorced,Prof-specialty,Not-in-family,White
6bc54301,9/8/2009,174-43-4891,20372,22,Private,217961,Some-college,10,Never-married,Transport-moving,Own-child,White
bb9a5735,9/10/1957,232-63-0912,71147,21,,134746,Some-college,10,Never-married,,Own-child,White
baa49188,7/5/2006,863-05-7914,90547,42,Self-emp-not-inc,120539,Bachelors,13,Married-civ-spouse,Sales,Husband,White
bb5baada,11/8/1978,669-29-9102,78408,39,Private,25803,Some-college,10,Married-civ-spouse,Sales,Husband,White
23d8880e,10/9/1999,641-16-1057,55202,41,Private,63596,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White
4a0a2d66,6/2/1958,475-57-8450,89975,20,Local-gov,325493,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black
f9da42f6,3/9/1976,591-81-3463,89453,47,Private,211239,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
0a2cf82e,11/7/1987,313-07-9433,82912,44,Private,206686,Some-college,10,Divorced,Adm-clerical,Unmarried,White
bbc4bec7,7/21/1958,786-20-9393,91690,29,Private,427965,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black
fdf91269,11/5/2008,330-20-5013,87640,52,Private,218550,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White
6e6352b0,6/23/1962,671-49-1286,11750,71,Private,163385,Some-college,10,Widowed,Sales,Not-in-family,White
c5cdf2b3,11/18/2010,635-24-7914,40269,52,Private,124993,HS-grad,9,Never-married,Craft-repair,Own-child,White
b0a38a36,3/15/1969,413-25-6222,99863,36,Private,107410,HS-grad,9,Married-civ-spouse,Sales,Husband,White
4d7b2364,12/10/1967,779-19-0038,4821,53,Private,152373,Some-college,10,Divorced,Craft-repair,Not-in-family,White
1f83aabb,9/18/1963,834-29-7960,91554,37,Private,161226,HS-grad,9,Married-civ-spouse,Other-service,Wife,White
aae5ef28,10/13/1953,161-82-3984,51903,26,Private,213799,10th,6,Never-married,Handlers-cleaners,Not-in-family,White
16a8b70e,12/2/1991,894-59-6383,24394,34,Private,204461,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
69dd8257,3/11/1952,387-55-9848,72471,35,Private,377798,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
2edd74fb,9/14/1998,124-92-1974,49928,20,Private,116375,9th,5,Never-married,Sales,Own-child,White
9e752618,11/1/2009,539-27-0076,28863,34,Local-gov,210164,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
09b0cb55,8/19/1988,742-36-9906,49970,56,Self-emp-not-inc,258752,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
daab274a,10/20/2002,809-70-8623,69277,39,Private,327435,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White
6ac14199,1/8/2004,835-20-9106,59959,24,Private,301199,Some-college,10,Never-married,Tech-support,Own-child,White
bd0e0d27,2/28/1957,464-80-6359,26388,24,Private,186221,11th,7,Divorced,Sales,Unmarried,White
1e207846,7/3/2008,483-61-5973,45628,23,Private,203924,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
9db3ed56,1/30/1987,142-49-9119,76903,27,Private,192236,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
3662baf6,4/12/1965,419-79-0797,42565,25,Private,152035,HS-grad,9,Never-married,Adm-clerical,Unmarried,White
b9659c2f,6/30/1986,653-25-8953,35888,29,Private,201454,Some-college,10,Never-married,Adm-clerical,Not-in-family,White
83911a34,11/13/2005,772-64-4926,89976,42,Private,156580,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White
20674224,6/25/1977,704-03-0721,72718,51,Private,115851,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
84467408,10/14/1968,758-51-4987,80283,31,Private,106753,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White
b4696765,6/27/2002,209-15-7024,18655,59,Private,359292,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White
0baa50f4,1/24/1951,304-38-0876,30031,29,Private,83003,HS-grad,9,Married-civ-spouse,Other-service,Wife,White
39bdb21b,4/2/1960,211-52-7893,88640,18,Private,78817,HS-grad,9,Never-married,Adm-clerical,Own-child,White
85e52c71,6/9/1986,886-65-9463,29317,24,Private,200967,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White
b27411c1,2/13/1964,775-14-4883,61996,38,State-gov,107164,Some-college,10,Separated,Exec-managerial,Own-child,White
c8d792b0,10/30/1971,609-69-5770,29811,36,Private,189674,HS-grad,9,Never-married,Priv-house-serv,Unmarried,Black
ace349c4,7/21/1968,744-53-9956,83655,34,Self-emp-not-inc,90614,HS-grad,9,Separated,Exec-managerial,Not-in-family,White
edbb0446,12/2/2002,841-82-4907,89447,42,Self-emp-not-inc,323790,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
6e1310da,2/14/2001,863-53-9123,48234,45,Self-emp-not-inc,242552,12th,8,Divorced,Craft-repair,Other-relative,Black
db78b171,10/16/2003,630-22-3755,67206,21,Private,90935,Assoc-voc,11,Never-married,Transport-moving,Own-child,White
bb428602,4/30/1983,267-18-3003,23216,64,Self-emp-inc,165667,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White
157deeb3,4/22/2008,499-10-0390,94417,32,Private,162604,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black
51d8aebb,7/30/1996,150-89-6651,25033,45,Private,205424,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
28854ac1,6/16/2006,531-41-0559,19035,53,Private,97411,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander
9d1006cd,3/16/1959,641-65-6217,16713,42,Private,184857,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
3e42a44f,12/30/1974,379-30-6134,93509,32,Private,165226,HS-grad,9,Divorced,Other-service,Not-in-family,White
9efa9431,10/30/1990,300-78-1131,23289,49,Private,115784,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White
8ed4c053,2/25/2010,505-06-5347,69608,62,Private,368476,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White
5fca8c1d,3/27/1992,251-68-5636,80116,28,Private,53063,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
96a76b57,11/25/1950,813-03-5433,43119,29,,134566,Doctorate,16,Married-civ-spouse,,Husband,White
ac724ccc,6/23/1966,273-92-5962,69629,32,Private,153471,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White
d3c6a2ac,2/20/1992,596-85-1638,39282,37,Self-emp-inc,107164,10th,6,Never-married,Transport-moving,Not-in-family,White
a3b4d800,7/30/1958,663-61-5560,66937,38,Private,180303,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander
ccb72526,2/4/1988,548-30-8914,47377,44,Local-gov,236321,HS-grad,9,Divorced,Transport-moving,Own-child,White
289b45bd,1/6/1962,516-93-2017,80431,19,Private,141868,HS-grad,9,Never-married,Transport-moving,Own-child,White
adecfc60,4/8/2008,170-81-4164,74497,22,,367655,Some-college,10,Never-married,,Own-child,White
03ac3818,10/12/1966,555-71-8661,56674,24,Private,203518,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
ad4d0f49,4/5/2012,571-25-8805,90978,58,Private,119558,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
05093dca,5/28/1960,824-32-5527,15761,56,Private,108276,Bachelors,13,Widowed,Other-service,Not-in-family,White
ef5cf6e8,2/8/1970,843-76-7463,85624,37,Private,385452,10th,6,Divorced,Craft-repair,Unmarried,White
cec12f2f,6/23/1958,161-98-2189,75875,43,Private,162003,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White
1a2092e2,10/13/1958,745-50-9009,31696,32,Private,349028,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
677bbb21,10/11/2004,204-42-9083,96770,34,Private,45114,Bachelors,13,Never-married,Sales,Own-child,Black
a1729ac2,8/9/1967,188-23-2437,41721,44,Private,112797,9th,5,Divorced,Other-service,Own-child,White
b3c608c3,5/11/1996,738-88-3556,94756,28,Private,183639,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White
136edc3f,5/20/1990,195-68-2538,24619,35,Private,177121,HS-grad,9,Divorced,Other-service,Not-in-family,White
3347a1de,12/29/1977,512-37-5974,64084,38,Private,239755,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White
01c805fc,1/16/1965,228-27-5194,62650,26,Private,150361,Some-college,10,Never-married,Tech-support,Own-child,White
f65564d2,1/16/1988,531-26-5231,66394,20,Private,293091,11th,7,Never-married,Transport-moving,Own-child,White
de5b1a3f,9/19/1968,302-86-8845,72697,24,Private,200089,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
61d7f36b,10/20/2008,447-92-0448,136,40,Private,91836,HS-grad,9,Divorced,Craft-repair,Not-in-family,White
368884aa,2/7/1983,477-24-1318,69621,23,Private,324960,HS-grad,9,Never-married,Craft-repair,Other-relative,White
2d7a6a60,1/19/1978,543-41-3658,97281,79,Local-gov,84616,11th,7,Married-civ-spouse,Exec-managerial,Husband,White
e4aa3b38,12/23/1965,188-97-3245,68692,44,Private,252930,10th,6,Divorced,Adm-clerical,Unmarried,Other
2ea6ac70,3/25/2007,708-32-5540,45971,51,Private,44000,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White
81a21dea,3/17/1951,697-97-5669,74147,30,Private,154843,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White
1e3d6406,3/17/1981,391-34-2245,3238,52,Private,99307,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White
d725e7dc,4/11/1972,681-89-6744,96127,41,Private,182567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
2c82de28,5/10/1967,180-96-3065,82727,33,Private,93206,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander
e2de391e,7/30/1975,546-09-3128,17469,50,Private,100109,Bachelors,13,Divorced,Exec-managerial,Unmarried,White
0cb2e075,7/20/1967,740-02-8614,43905,51,Private,114927,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White
e43545ac,6/26/1966,247-86-4606,66740,41,Private,121287,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White
4ef87918,7/14/1951,708-47-2886,65183,35,Private,189916,Bachelors,13,Married-civ-spouse,Sales,Wife,White
a0f6c0d3,5/12/1966,386-44-6377,64602,34,Private,157747,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White
ae2e1248,5/4/1978,621-99-5797,20915,28,Private,39232,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
0d90cc4f,7/5/1974,141-38-7782,61564,31,Self-emp-inc,133861,Assoc-voc,11,Divorced,Sales,Not-in-family,White
798f8ea4,8/14/1978,526-23-5588,85295,22,Private,505980,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White
d98455f6,7/24/1981,233-77-6591,73550,67,,183374,HS-grad,9,Widowed,,Not-in-family,White
3639c087,12/9/1955,264-75-4107,41890,65,Private,193216,HS-grad,9,Married-civ-spouse,Sales,Husband,White
db138cd4,11/2/1958,164-16-2971,67935,39,Self-emp-not-inc,140752,HS-grad,9,Married-civ-spouse,Sales,Husband,White
02f470b8,3/15/1986,627-08-9332,93031,23,Private,549349,Some-college,10,Never-married,Tech-support,Own-child,White
5697ed22,3/14/1994,252-31-0316,92614,29,Self-emp-not-inc,179008,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White
b8847d1b,1/16/2004,767-80-8810,59195,57,Self-emp-not-inc,190554,10th,6,Divorced,Exec-managerial,Own-child,White
da195261,7/10/2005,523-23-7790,40955,47,Private,80924,Some-college,10,Widowed,Other-service,Not-in-family,White
fdacf8a2,12/19/2006,567-73-0237,71325,51,Local-gov,319054,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black
ce2852a8,3/6/2006,620-86-7785,52959,34,Private,297094,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black
575954fb,11/22/1976,870-44-2614,48728,52,Private,170562,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
c686e991,7/19/1975,246-66-3354,41920,29,Private,240738,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White
17fe1d31,10/20/1955,753-08-3519,42276,29,Private,297544,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
72e21f47,9/15/1991,316-96-4781,87286,25,Local-gov,169905,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White
93f08c28,1/6/1999,858-02-5754,8257,21,Private,149637,Some-college,10,Never-married,Other-service,Not-in-family,White
fd017d82,2/4/2001,676-68-3497,2987,38,Private,182526,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White
6c8587a8,5/27/1971,659-45-9159,31336,55,Self-emp-not-inc,158315,HS-grad,9,Married-civ-spouse,Sales,Husband,White
235ed8f9,3/13/1956,730-87-1754,43605,61,Self-emp-inc,227232,Bachelors,13,Separated,Sales,Not-in-family,White
68a160c2,6/24/1996,431-97-0137,75066,34,Private,96483,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander
a2c0cc66,7/5/1991,482-99-6490,74193,41,Private,286970,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White
6192d99c,7/7/1953,350-65-2829,67496,27,Local-gov,223529,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White
